store_id,store_lat,store_lon,currently_assigned_hub,trucks_per_day,dist_to_Hub_East,dist_to_Hub_Central,dist_to_Hub_North,dist_to_Hub_West,dist_to_Hub_North_Coast,optimized_hub,hub_lat,hub_lon,dist_to_Warszawa,dist_to_Lodz,dist_to_Bydgoszcz,dist_to_Poznan,dist_to_Wroclaw
1585,53.08779895033238,17.950694144670123,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,234.36,181.84,4.97,104.24,229.87
1586,53.37163813778291,17.983202348509906,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,246.88,207.23,27.96,130.13,260.83
1587,53.16511497865204,18.074765941298654,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,230.2,184.23,7.24,116.45,240.61
1588,53.3409075456472,17.74271212489002,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,259.83,213.23,30.42,118.3,253.69
1589,53.071586477646534,18.125081797969468,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,222.5,173.55,10.27,111.84,231.88
1590,53.46725616741781,18.027183134713372,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,249.91,215.07,38.59,140.64,271.88
1591,52.752640182293604,18.049902233570084,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,215.17,148.3,40.93,87.76,196.85
1592,53.06919102464438,17.708570364271537,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,249.17,190.53,21.17,91.66,223.68
1593,52.81480316418746,18.7123950931556,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,173.44,128.98,60.29,133.27,223.83
1594,53.23868155927109,18.152499536989257,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,229.23,188.56,16.96,126.11,250.06
1595,53.091889298030104,18.117543112252065,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,223.94,175.74,8.8,112.94,233.84
1596,52.77413747117573,18.06813112093856,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,214.61,149.26,38.69,89.96,199.53
1597,53.63586643133265,17.178919004151314,Bydgoszcz,3,null,null,null,null,null,Bydgoszcz,53.12,18,310.27,262.86,81.13,137.27,281.67
1598,52.99566160071813,17.645800353569882,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,250.36,187.27,28.38,82.51,214.79
1599,53.054178276878034,17.675032751848395,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,250.73,190.77,23.89,88.92,221.56
1600,53.113298315576486,18.155372740365003,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,222.58,176.39,10.9,116.5,236.95
1601,52.847473306244105,17.851505467302893,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,231.47,165.41,31.99,81.3,202.31
1602,52.860269720443384,18.14490018436942,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,212.41,153.41,30.56,99.25,210.4
1603,53.26925904708478,17.82725806366831,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,250.89,203.33,20.51,114.59,247.17
1604,53.33839170123146,18.946963791107915,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,189.71,179.79,70.58,175.36,282.38
1605,52.43806245938304,18.476456242543996,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,178.85,102.36,82.72,109,179.75
1606,52.38000363331762,17.654269145714004,Bydgoszcz,2,null,null,null,null,null,Poznan,52.41,16.92,235.49,143.84,85.63,51.51,148.65
1607,52.9463556909394,17.878361103363353,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,233.19,172.45,21.07,89.69,213.38
1608,53.12945496333413,17.75998036208704,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,248.44,193.5,16.83,99.17,230.99
1609,53.057981390496245,18.25106343864957,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,213.88,167.7,18.87,117.71,233.54
1610,53.42830359382352,17.43660310117972,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,283.3,233.6,52.22,118.68,260
1611,52.75599077210104,18.152044187102657,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,208.4,143.96,41.78,94.41,199.89
1612,52.9888721456211,18.090190242652888,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,221.06,167.24,15.87,104.11,222.41
1613,53.09837900870377,17.936948161064194,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,235.72,183.35,5.02,104.43,230.73
1614,53.67500684284438,18.388048695605296,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,243.75,226.24,67.33,174,301.22
1615,53.174753762556925,17.955746598399553,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,238.13,189.61,6.82,111.64,239.24
1616,53.05303076629304,18.09193896466321,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,223.76,173.08,9.83,108.74,229.18
1617,53.00072798855221,17.964755195866946,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,229.69,173.44,13.47,98.22,220.89
1618,52.976669087777616,18.32258269215147,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,205.57,157.38,27.62,116.6,227.11
1619,53.022267017830686,17.949101221211013,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,231.61,176.02,11.42,99.04,222.86
1620,53.58695758104024,17.46250056546928,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,290.43,246.84,64.05,136.05,277.71
1621,53.07311162286201,17.759257793743696,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,246.04,188.62,17.64,94.18,224.89
1622,54.01605225201011,18.365748510453376,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,271.23,262.73,102.7,204.99,336.92
1623,53.249256876205386,17.965673318563827,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,241.27,196.19,14.55,118.47,247.4
1624,54.01347086107182,18.008451140498448,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,288.68,270.75,99.18,193.61,330.57
1625,52.9975102913844,18.022329729461386,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,225.82,170.77,13.69,101.03,221.78
1626,53.84071286970788,18.04445761342227,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,273.97,252.06,80.06,177.25,312.4
1627,53.277891722257806,17.689209780186317,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,259.93,209.65,27.94,110.36,246.11
1628,53.30198179701721,18.10804508496168,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,235.42,196.22,21.57,129.3,255.8
1629,52.93939475075121,17.879310057245764,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,232.87,171.81,21.75,89.23,212.65
1630,53.296607443574715,17.972502155989655,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,243.36,200.42,19.7,122.94,252.59
1631,53.026455495141974,18.73908826811518,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,181.89,150.17,52.77,144.56,245.03
1632,53.26912386773456,18.260996975169267,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,224.35,188.04,24.65,133.81,255.73
1633,53.44738150115653,18.182257508922955,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,239.67,208.26,38.51,145.14,272.76
1634,53.37271682506077,17.27148759034082,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,290.82,236.01,58.2,109.66,252.84
1635,53.361483073252245,18.050445289117153,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,242.27,203.95,27.04,131.97,260.99
1636,53.045729793345586,17.97524303133843,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,230.92,177.04,8.42,102.16,225.88
1637,53.073159495719835,18.145722885690592,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,221.27,172.94,11.45,113.05,232.53
1638,53.21527918753236,17.80386422360885,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,249.66,199.33,17.33,108.71,240.96
1639,52.384225312813015,18.468325510878202,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,178.74,98.38,88,108.42,174.52
1640,53.00066309039789,18.024796707468276,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,225.8,170.95,13.36,101.39,222.17
1641,53.26742967716222,17.89055298144682,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,246.86,200.71,18.07,116.94,248.01
1642,53.384498273572184,18.02895062062031,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,244.88,206.91,29.43,133.14,263.04
1643,52.27275024345143,18.13215821224717,Bydgoszcz,1,null,null,null,null,null,Wroclaw,51.1,17.03,201.5,108.98,94.5,86.21,151.32
1644,52.87052443275947,17.72772310959251,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,240.51,173.22,33.62,76.22,202.51
1645,53.00576783206695,18.150968539408275,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,217.87,166.43,16.51,108.62,225.62
1646,52.84244481003371,17.921962029551455,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,226.6,161.7,31.29,84.99,203.24
1647,53.47842529582532,17.996690537450373,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,252.38,217.16,39.79,140.52,272.54
1648,53.01046187050857,18.08558341321792,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,222.29,169.4,13.55,105.35,224.57
1649,53.21750276298936,18.241913190014184,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,222.62,183.54,20.1,128.83,249.88
1650,53.14626857272462,18.392484387823014,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,209.56,171.76,27.63,131.54,246.35
1651,53.00946909489728,18.154388207901675,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,217.81,166.64,16.35,109.06,226.09
1652,53.00023010579231,17.877794740347053,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,235.33,177.12,15.81,93.74,219.12
1653,52.83008224922738,17.921401427308048,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,226.23,160.69,32.65,84.19,201.92
1654,53.257318401555416,17.847987616223886,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,248.99,201.42,18.59,114.3,246.21
1655,53.058716617573566,18.245642721069988,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,214.26,167.96,18.49,117.46,233.48
1656,52.8333611205199,18.030821896252803,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,219.03,155.98,31.89,90.85,204.76
1657,53.17407393339039,18.018389901325914,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,234.17,187.16,6.14,114.48,240.39
1658,52.59716977467396,18.422166448986022,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,185.68,118.4,65.12,107.18,192.65
1659,53.11099680918841,18.068050671711685,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,227.98,179.39,4.87,111.86,234.75
1660,52.87117793120722,17.865721019150758,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,231.32,166.69,29.17,83.68,205.12
1661,53.04938629956217,17.616921071671815,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,254.33,193.05,27.94,86.12,220.25
1662,53.09161564751786,18.95234473240473,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,172.9,152.94,66.74,161.13,258.8
1663,52.36684818190526,18.247702075909395,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,193.96,108.5,85.38,93.06,164.44
1664,53.12077395687772,18.26653836385219,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,216,173.25,18.66,122.92,240.43
1665,53.20704086057767,17.86705138114741,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,245.28,196.05,13.41,110.55,241.11
1666,53.05723534921222,18.147317145065294,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,220.42,171.38,12.45,111.99,230.9
1667,53.96842316151366,18.484516438154454,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,261.7,255.35,100.1,204.74,334.28
1668,53.032647604365536,18.07105677060602,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,224.19,172.01,10.9,106.16,226.56
1669,52.91261075135181,18.30116965744547,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,204.2,152.06,31.21,111.62,220
1670,52.915088246110805,18.21285324097084,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,210.05,155.64,27.19,106.46,217.83
1671,52.937206023287715,17.65656587086184,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,247.52,182.01,31.46,77.99,208.59
1672,53.05851042734967,17.951511264107133,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,233.01,179.16,7.62,101.96,226.76
1673,53.49732241593831,18.018981671964855,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,252.24,218.29,41.9,143.13,274.96
1674,53.40976974828026,18.847971741317824,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,200.13,188.99,67.51,174.73,286.23
1675,53.17972442589931,18.356635554357133,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,213.57,176.19,25.83,131.96,248.83
1676,52.93502109332505,17.862585504561345,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,233.8,172.19,22.67,88.03,211.86
1677,53.192886647964954,18.23789874464514,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,221.53,181.25,18.51,126.74,247.22
1678,53.33186927634827,17.904402051622903,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,249.44,206.24,24.45,123.37,255.19
1679,52.75607738881091,17.943895818771292,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,222.43,153.58,40.59,81.32,194.64
1680,53.40702297067102,17.96855274166577,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,249.79,211.15,31.94,132.8,264.37
1681,53.21077928883033,18.065047662244066,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,233.13,188.92,11.06,119.69,245.24
1682,53.32916506060966,17.74203115065077,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,259.26,212.18,29.41,117.14,252.41
1683,53.401673156084506,17.770339122402913,Bydgoszcz,3,null,null,null,null,null,Bydgoszcz,53.12,18,261.42,217.8,35.16,125.14,260.69
1684,53.04452068120819,17.787057911316005,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,243.05,184.93,17.1,92.98,222.25
1685,53.346804847396214,18.20724208633091,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,232.08,197.44,29.06,137.59,262.66
1686,53.227388079470344,18.154858658367562,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,228.47,187.38,16.11,125.31,248.92
1687,53.22613558748969,18.139663496678413,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,229.34,187.78,15.31,124.48,248.46
1688,53.27514536781611,18.191556127071784,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,228.87,190.84,21.83,130.94,254.76
1689,53.25305767498329,18.050971039340375,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,236.22,193.46,15.19,122.58,249.45
1690,52.96612688051054,17.952461921625982,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,229.09,170.91,17.4,95.05,216.97
1691,53.08816591317482,18.80920989833729,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,181.13,155.16,56.75,152.17,253.4
1692,53.2307437730775,18.14795214687397,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,229.08,187.94,16.07,125.25,249.12
1693,52.7811837049044,17.876947848209554,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,227.69,158.83,38.58,78.64,195.8
1694,52.81655255053604,18.05935288136206,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,216.56,153.27,33.94,91.64,203.71
1695,53.317177485772945,17.881040442333365,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,250.07,205.73,23.42,121.1,253.21
1696,53.37478946512089,17.96368224423436,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,248.23,208.21,28.4,129.64,260.82
1697,52.96177301662334,18.05653655331935,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,222.13,166.15,18,100.4,218.79
1698,53.15818208275843,17.766977934126437,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,249.3,195.73,16.85,102.04,234.21
1699,53.16434771958445,18.109090123720147,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,228.02,182.91,9.09,118.07,241.27
1700,53.27323484031965,17.803152752653705,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,252.59,204.64,21.89,114.03,247.23
1701,52.942066887567016,17.920847060437698,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,230.23,170.19,20.51,91.63,213.77
1702,53.14595174760736,18.044893976648815,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,231.12,183.53,4.26,113.46,237.95
1703,53.30684171119794,17.909255414171668,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,247.79,203.7,21.69,121.27,252.57
1704,53.05479193746716,17.821231696439828,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,241.26,184.32,14.46,95.41,223.94
1705,53.081720120018176,18.291057477107703,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,212.51,168.62,20.81,121.53,237.02
1706,53.20655936792812,18.02001493084483,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,235.7,190.16,9.71,117.25,243.88
1707,53.07517640251402,17.90149275914094,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,236.96,182.72,8.5,100.86,227.57
1708,53.213934491545174,18.206405921129672,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,224.6,184.35,17.82,126.78,248.68
1709,53.23781231572474,17.90977712324717,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,244.15,197.23,14.52,115.08,245.16
1710,52.843930306962015,17.981994728124437,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,222.65,159.07,30.67,88.58,204.73
1711,52.82965359013121,18.265944082631627,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,203.29,145.71,37.22,105.1,210.58
1712,53.02315288725337,18.12396508998482,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,220.37,169.08,13.82,108.33,226.79
1713,53.017916013209586,18.207810442611045,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,214.77,165.43,18.44,112.6,228.3
1714,53.34657494690411,17.760756393911727,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,259.02,213.05,30.22,119.46,254.56
1715,52.91009747578236,18.01695894196938,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,222.7,163.23,23.33,94.75,212.47
1716,53.3984700352184,18.032396863615766,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,245.49,208.16,30.99,134.54,264.6
1717,53.26512831166508,18.004190033047095,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,239.73,196.28,16.11,121.53,249.82
1718,53.26292574942482,17.675560946167515,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,260.05,208.88,27.7,108.45,244.3
1719,53.083818628895,18.168678277302856,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,220.32,173.1,12.47,115.04,234.19
1720,53.22699131586225,18.36318383551791,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,215.81,180.74,28.06,135.76,253.87
1721,53.05544976751219,17.798879919303456,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,242.74,185.35,15.8,94.43,223.63
1722,53.1167601295979,18.8245550571077,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,181.91,157.9,57.72,154.69,256.7
1723,53.046828459383555,18.327204820906875,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,208.54,164.01,24.3,121.24,234.4
1724,52.925161045302204,17.862816169936842,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,233.43,171.35,23.66,87.32,210.81
1725,52.87548122979568,18.208823738196063,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,208.76,152.17,30.83,103.97,213.66
1726,53.36783276527071,18.145641832082628,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,236.97,201.46,29.34,136.62,263.57
1727,53.00544003882066,18.826006532280612,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,175.44,146.04,59.2,148.89,246.05
1728,52.95135271825152,17.918224656559502,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,230.76,171.11,19.58,92.16,214.7
1729,53.19606678069044,18.07743500502481,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,231.6,187.07,10.03,119.07,243.94
1730,52.71898347986467,17.46595478244851,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,253.95,175.66,58.13,51.35,182.28
1731,53.0005962007136,18.025908429064433,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,225.72,170.9,13.38,101.44,222.19
1732,52.92898164513873,17.833895600269763,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,235.48,172.99,24.18,86.09,210.67
1733,52.89764128121603,17.91246720937748,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,229.14,166.77,25.43,88.07,208.88
1734,53.08232814290616,18.075248054890395,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,226.17,176.44,6.73,110.04,231.88
1735,53.26164013471755,17.892822902809865,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,246.43,200.09,17.42,116.51,247.43
1736,53.74819446207649,17.81615901909708,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,279.97,249.55,70.91,161.24,299.06
1737,53.20850683308037,17.312375183847532,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,280.7,220.45,49.13,92.79,234.88
1738,53.211239371791926,18.008574071039494,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,236.65,191.02,10.15,117.12,244.15
1739,53.051236252750016,18.046727477406037,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,226.58,174.67,8.3,106.24,227.98
1740,53.170104744833125,17.78265769924435,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,248.85,196.14,16.2,103.75,235.74
1741,53.20686506019455,17.998995792395487,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,237.03,190.96,9.64,116.31,243.5
1742,53.17202661190266,18.21484798517493,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,221.85,179.97,16.11,123.98,244.49
1743,53.111909465468614,17.86171876972525,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,241.14,187.65,9.72,102.06,230.79
1744,52.93797788896505,17.037515844165256,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,288.97,214.26,70.34,59.18,204.02
1745,53.2145240120073,17.684846577465546,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,257.14,204.19,24.43,104.12,239.15
1746,52.34809760967761,17.62999530613521,Bydgoszcz,2,null,null,null,null,null,Poznan,52.41,16.92,236.96,143.66,89.51,50.17,144.77
1747,53.27293268805,18.130642200986852,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,232.44,192.63,19.28,127.89,253.2
1748,53.95736096374136,18.48124342683191,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,260.95,254.23,98.86,203.58,333.04
1749,52.946002742929096,18.26097434078503,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,208.2,156.69,26.58,111.14,222.29
1750,53.35355143522027,18.082924046632503,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,239.87,202.09,26.57,132.65,260.78
1751,52.97881850612021,17.226461402010838,Poznan,2,null,null,null,null,null,Poznan,52.41,16.92,277.58,206.96,56.37,66.68,209
1752,52.34383770462118,16.675034220596636,Poznan,2,null,null,null,null,null,Poznan,52.41,16.92,303.71,205.13,126.59,18.65,140.28
1753,51.664846351498824,17.52429813247204,Poznan,1,null,null,null,null,null,Wroclaw,51.1,17.03,251.93,135.13,164.92,92.9,71.61
1754,52.6346263483951,17.718285478122773,Poznan,1,null,null,null,null,null,Bydgoszcz,53.12,18,234.76,156,57.37,61.19,177.03
1755,52.73114926221473,16.950534568198712,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,289.56,206.09,85.2,35.71,181.14
1756,52.69755914075407,16.080224317113075,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,348.97,258.27,142.33,66.89,189.38
1757,52.50651651041352,16.626384354626648,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,308.38,214.75,117.82,23.18,158.66
1758,52.63318331770564,17.077411123379825,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,278.9,192.86,84.21,27.11,170.22
1759,52.60753244066015,16.655045107045275,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,307.71,217.57,110,28.72,169.38
1760,52.04055305610847,16.919144878323923,Poznan,1,null,null,null,null,null,Wroclaw,51.1,17.03,287.13,180.07,141.71,41.01,104.69
1761,52.2132936191119,16.917352700703063,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,286.49,184.59,125.99,21.84,123.83
1762,53.04924191920567,17.252014922405483,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,278.33,210.88,52.94,74.67,216.92
1763,52.1633931714031,16.869374744866136,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,289.94,186.38,132.43,27.6,118.57
1764,52.48881724816552,17.09230127751792,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,275.74,184.29,94.58,14.9,154.22
1765,52.5044874034352,16.878164295082495,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,290.83,198.55,104.09,10.89,156.26
1766,52.3703127713471,16.69305217290334,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,302.59,204.9,123.67,16.49,142.96
1767,52.54918006111375,16.728778923396867,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,301.77,210.13,109.24,20.44,162.24
1768,51.816806481993254,16.61501955945146,Poznan,1,null,null,null,null,null,Wroclaw,51.1,17.03,311.05,198.59,174.14,69.22,84.7
1769,52.321487977491344,16.832658254908683,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,292.59,193.88,120.55,11.57,136.29
1770,52.685706047410655,16.696185073459077,Poznan,1,null,null,null,null,null,Poznan,52.41,16.92,306.17,218.97,103.22,34.38,177.56
